product_id,quantity,wholesale_cost,sale_price,supplier_id
G5B9JI2JWMUR,2773,137.65,205.92,DUVFBUSM
JNEMUGY2YEAZ,1081,45.59,70.8,SFDXZGIB
0G3MQ1L88OXF,27,1.11,1.78,OGUIXVOU
CPKHC7Z39IMN,739,30.46,54.49,MPIEMZUH
NZ0Z8NZEX62H,885,38.22,58.82,ENJXLXOS
DMXNLK9V8IOI,6060,387.48,455.29,BQYGGCMA
ATIY5I1ND2XM,2548,123.34,163.55,FZGMWEVU
MMVD8J8VA5I1,3384,384.85,433.34,RHWMJMNM
FO86TPW70C18,4178,375.7,524.1,VRXUFGWV
CN92L1OYQQ3N,264,12.39,15.76,DCVLDSJO
I3UU45Z32EH8,5743,370.51,622.09,FIOEEZUX
FD2YHLBOPJJK,1890,135.93,248.48,CGTJWKRL
A9AOMB7149Z2,4060,423.72,705.49,OGUIXVOU
Y3UUDG9XNDR4,5111,461.28,693.3,XTRLJUWO
7QFIYDFOC23J,5458,362.78,503.18,FUFPJFER
FUW1WQDDDKAE,1316,144.6,229.19,HMXHTYNN
OIPITL0VJPZW,5828,391.44,622.39,HEZCBKOM
G8UHC6VHDKZF,60,4.85,9.0,HEZCBKOM
GQR79BDHEY69,3524,433.33,779.99,XTRLJUWO
HQZCXO8OGMNS,2713,124.99,195.86,IZENTRLB
UZLSGZWX4RJB,4838,433.33,618.8,SFDXZGIB
PTDGZ174A4Z5,5297,410.14,753.02,HEZQXZKD
KR5457Q3FZKQ,4068,369.22,621.03,MMJOLQDJ
WC7D59J4PCG4,5453,367.93,580.23,MHZCMLCZ
21PAT97MA4PR,5119,390.12,500.91,YJLIZBRT
VOYNBPO03V75,4064,412.84,712.15,AIDKPTTB
7PLLTLD5MQ3F,636,42.37,77.83,IZENTRLB
NXFBN9MNLJX1,6095,425.09,520.31,YJLIZBRT
ZHI5OK6KB54V,5601,425.09,558.57,KRISHNOD
OUFGE3SJ0WTB,1837,119.26,208.11,IZENTRLB
UOE8TNLMHDQ7,4351,364.07,491.86,EFSXKIVQ
A8UW64TXSMYB,4010,411.49,695.83,VRXUFGWV
M9F6BXAB5W1Y,3488,355.12,551.86,QPKTYNBA
9BWQU805PCKK,5675,434.71,656.41,SJQRBKVK
835KGD7DEGNW,4253,383.54,720.29,EZHEWEYV
A5V20CMA017Y,2191,118.45,150.19,FZGMWEVU
XQOWLWKM3PW5,3080,481.27,548.65,VVTOXNZH
Y60UA0NL6J9E,346,15.06,26.78,BQYGGCMA
TUQ90K4B2H1Y,5913,415.55,612.52,RHKGMTGJ
4EWV7NBMB4CI,6070,373.1,659.64,JBHXSXVL
M6W2LBWWV7HL,2723,121.7,154.68,XTRLJUWO
5BZF15I8U4QT,3680,375.7,419.28,DPQPFFUJ
BCAAU5A567AT,3225,345.02,523.4,VEAMUMSU
LMV2HZ41I2LR,3046,373.1,460.03,LXJSUYYL
X435KOMG0ZLI,285,11.45,14.03,NUYECSQQ
3QWI98176QYB,326,11.14,15.28,UGAGQMRP
10K2RTZUEMPO,1043,32.33,39.99,LAVNPRVJ
XD33I3E9TI8O,4794,386.16,573.83,SWAGDTTZ
L8VTQ5YJ3T72,4611,390.12,646.04,LAVNPRVJ
1S9XA3JU4IOY,553,43.43,53.03,SJQRBKVK
R8V45VQFGKMG,3388,408.79,497.5,GIKJGYMU
L0CL3CC8H0D3,5571,464.12,822.42,NOLWHEOG
41RASIGFJT42,196,12.08,19.32,YPVJCYBG
E00EH4PHBZ9N,4798,415.55,632.47,KUAOQMJO
PJTHJQXHWUL7,3637,374.4,534.27,RSXLERYX
NJ8REO58PH80,6079,441.64,499.05,PCURFMJI
72GBJYJTWEQM,2285,107.35,162.64,QMRKWBLO
PQ8WKQPVQGCE,346,10.84,19.5,HMXHTYNN
R8I3JIF0LB62,4585,386.16,679.64,ENJXLXOS
J41X497YN879,2255,107.35,154.58,YJLIZBRT
BRXDH9DCPQNJ,1258,119.26,177.34,OLSPXPHG
7FDY7GWV8F5G,857,38.22,45.14,VEAMUMSU
X34IFQ76036W,2751,118.45,170.92,PCURFMJI
8KUZ6BAV83LN,2643,126.65,180.73,SFDXZGIB
KM2ROLLVGDP3,4766,362.78,496.65,MHZCMLCZ
WNL3PC3BCB1L,5853,406.1,454.43,YJLIZBRT
WKJSZWTX6AXS,1144,120.07,170.62,MPIEMZUH
B63UM1FD1K8R,5686,436.09,491.04,GJTIPEDR
BAFM4J8VZAG4,1005,34.25,39.9,HXTZQIRO
DYL6T781875N,4318,414.2,750.94,IQDFAHFW
GPUB1MW7TVR6,2748,124.17,171.35,HMXHTYNN
U5ZU7PO43MSD,3540,419.63,774.64,DUVFBUSM
G3ZCF9T2IPVD,2007,135.08,232.34,EFSXKIVQ
B38W1PQC3WVV,5563,331.31,589.4,JICAIEGK
PS99XXXGIG8L,465,35.22,64.14,MPIEMZUH
5BVHM0NXL69S,3988,384.85,667.33,RSXLERYX
JILON616OVJJ,204,10.54,15.8,XTRLJUWO
1GLKP84ETIET,4604,348.79,589.46,JICAIEGK
7PXV5CUYJR3L,3786,358.94,621.33,LAVNPRVJ
2V06GO1R14GF,5325,410.14,776.4,HMXHTYNN
NFDJFZBW7XA6,1512,119.26,203.82,HMXHTYNN
RHTMDXMRSLKV,4222,375.7,511.7,MHZCMLCZ
46DALCYNAOR5,582,42.9,67.27,GIKJGYMU
FXRG7ZW41XEC,3489,418.27,565.92,FIOEEZUX
9IFY94O6DFEZ,3594,395.42,570.99,MHZCMLCZ
1UMYL5CLQZVP,3592,438.86,538.48,NOLWHEOG
83J62LXFPXUO,3043,383.54,490.55,JBHXSXVL
OF0DBWDB3EAD,34,1.63,2.32,RHWMJMNM
5DSIRYVHVHBG,925,37.21,43.76,KUAOQMJO
IUJK8YK8BSDX,822,51.76,87.06,LAVNPRVJ
U0I6FRUMGBUQ,3917,408.79,650.79,FIOEEZUX
KT7UGREAP3DI,1316,102.74,145.27,VVTOXNZH
4CG1PR9P753E,2026,131.68,146.3,KRISHNOD
01RKYNG15VD9,5118,406.1,672.91,HEZQXZKD
N49PA3IN0PX2,93,2.38,3.45,MMJOLQDJ
UX0DRA673O32,4728,455.63,862.96,UGAGQMRP
1SIRNQ5NVBWX,5740,437.48,677.22,MHZCMLCZ
EAGI00341PVQ,5805,399.41,628.67,HEZCBKOM
XL7LMNX7408H,4382,395.42,593.13,BNHBRPJN
V58WAHNKY0RV,5402,379.61,461.99,PCURFMJI
ZDWDWRFHLWAD,980,43.97,75.28,VEAMUMSU
85GI1PANUL0H,2183,156.2,288.35,SFDXZGIB
RLRP6BT5T6JC,738,41.84,59.79,JFAIEGHL
1GWGZ9RYWQ0L,6139,356.4,630.83,LXJSUYYL
PUP7V1SY0UJV,1993,129.99,165.48,QPKTYNBA
ZV5LL9NJNXMD,1797,122.52,230.22,EFSXKIVQ
SP1LER4FYTOS,3870,466.96,809.24,BNHBRPJN
FMGRHJQOY9QH,3897,390.12,732.26,RHKGMTGJ
RWHOPRO735YH,658,43.43,48.77,HXTZQIRO
R6YDQR49O06A,4750,375.7,643.57,SUQVUMHJ
B0QAJ7GQQE7Y,5331,340.01,461.73,QRXHXBWR
2UJAVKB7X8C9,2497,138.51,232.42,OGUIXVOU
O1368L3LJFD8,5109,433.33,759.19,VEAMUMSU
X5EPYFI6Q812,2242,112.85,147.83,UHKLZZRH
95BZ007C19CS,3152,399.41,540.4,AIDKPTTB
ZKQJX2KBMI7S,1551,128.32,193.12,BNHBRPJN
VHANRSP38PFY,2699,119.26,169.23,VVTOXNZH
SHJH8YBKF9TS,5938,422.35,524.56,EZHEWEYV
44M0OT4GMM56,968,36.21,54.93,HZOWCOWU
XRXXSTAG2CIK,300,13.37,22.92,QMRKWBLO
JKQC9NC5ILDU,5898,436.09,707.34,NOLWHEOG
ZF54XHOJS3TO,1630,129.99,228.78,DCVLDSJO
2E4YWLWJOIUD,1448,116.04,147.49,DUVFBUSM
ZX6EBQ0JC6S6,257,15.4,28.44,HEZCBKOM
H5GI9E99W3LR,977,36.71,49.67,DUVFBUSM
435LZVAI3Y3Q,3623,411.49,505.72,JFAIEGHL
7Y27IJETGLHC,872,37.21,55.48,VEAMUMSU
UPXYBZUYJEIA,2420,116.04,143.31,SWAGDTTZ
0FHZRV81GAXL,5919,404.76,588.93,QMRKWBLO
TKJJ6BANK80Y,629,33.76,49.63,EFSXKIVQ
R505MTYRWE5L,2713,114.44,208.05,FUFPJFER
9NQKOWKZOON5,3157,423.72,581.77,MMJOLQDJ
KJCKSBWW3NH8,2444,111.27,124.62,LAVNPRVJ
KWI1HBFU8EKP,6109,429.2,655.39,OGUIXVOU
SHO1XT5PU93T,4392,400.75,625.17,JICAIEGK
Q6ONK7DUKURI,3151,394.09,535.17,DUVFBUSM
ZSEY40X8WTFW,2958,135.08,179.52,NOLWHEOG
LW4W0DSWUF5L,2024,106.58,185.77,ENJXLXOS
KZ5Z1ZK1Q9WB,981,31.86,59.74,DPQPFFUJ
OE08TF6SD0LQ,3975,365.35,531.58,SUQVUMHJ
X6R6IYY6REG9,4738,382.22,559.95,HEZQXZKD
O9UTDJE4EHTM,4299,406.1,767.53,TDFIGLMG
GVPK6YPIBUAL,3733,447.22,775.48,MHZCMLCZ
V0QKFW7ND1PI,3113,429.2,590.58,HZOWCOWU
NH0I5ZL2L7MU,1039,38.22,64.52,BNHBRPJN
DSZF9GFM2JFJ,2270,121.7,139.83,SWAGDTTZ
CY2GPMW9LXT2,4601,361.5,656.48,HZOWCOWU
PNNGL99J0AWH,3316,423.72,705.92,HZOWCOWU
C85MAPCMWW98,827,47.24,78.8,SUQVUMHJ
PXF4IPKO2GWT,2076,121.7,178.9,YPVJCYBG
4JGA03FE25GI,2155,109.69,173.42,RSXLERYX
XQOFKRPQ9TY6,582,29.54,51.16,JICAIEGK
YCYTPHTGNKCO,6047,392.76,487.81,GJTIPEDR
CN21UO09AUI4,2999,384.85,499.92,KUAOQMJO
NOPP7QMQSMSA,4645,396.75,527.68,NUYECSQQ
V6MHMUEYQE7Y,1363,124.99,234.11,MMJOLQDJ
NX6NJKR1VMSJ,880,30.92,35.03,OGUIXVOU
5UEIUVGEQ5S9,5304,452.82,739.0,LXJSUYYL
UO6E6JZDP66R,322,14.03,17.2,FIOEEZUX
RXUFBMWMOTJU,3724,406.1,500.32,YJLIZBRT
E7MFPK5VMHZ0,5376,369.22,546.45,SUQVUMHJ
7DZ2FRATVCAW,2471,154.39,268.33,HMXHTYNN
VDNBT6DVCYZI,4106,352.59,603.63,GIKJGYMU
0E1MX8DWPLCP,804,39.75,56.01,GIKJGYMU
KJ53HSEQEZUB,992,39.75,72.23,IZENTRLB
UILN2SIE39BN,4783,457.04,837.75,FZGMWEVU
OKI0YBLQ8BDZ,939,33.28,61.73,IZENTRLB
ZKY6HW1QK58O,2806,120.89,184.72,KUAOQMJO
M9IJK7LI1J85,988,28.18,38.16,UGAGQMRP
BTX3ONKO3JVP,1986,129.16,180.05,YPVJCYBG
3Q3OZJ8V8ITA,818,33.28,41.43,CGTJWKRL
2ZFP6OF156NZ,2500,114.44,181.39,FUFPJFER
0LT1L1PX3IY1,4814,464.12,545.34,MPIEMZUH
ZI82M5AUJB3I,2948,130.84,208.17,HEZCBKOM
WBMMA6FBL5AH,5279,408.79,620.13,NOLWHEOG
80NE3RAPGYPB,4295,425.09,508.41,KUAOQMJO
RL0THGW1OSBW,4521,379.61,614.59,GIKJGYMU
WUESV7MI63RM,4205,369.22,626.57,VVTOXNZH
5F12YVPLRC9C,4989,404.76,741.93,HZOWCOWU
YRTB3S539QP9,1743,124.99,208.48,YPVJCYBG
7THN98F59LRV,3347,382.22,481.21,RHWMJMNM
C9NKOVAI21EB,3167,374.4,423.45,FUFPJFER
JYJY6Q9OOU3N,3179,350.05,561.83,HZOWCOWU
CNNP03LF6W6J,2664,108.13,147.81,NUYECSQQ
63FVIV2R2PQ8,3095,378.3,616.63,HMXHTYNN
1NWB0055G6TV,2877,127.48,176.69,SJQRBKVK
CJ6Q496TILOL,5811,371.8,697.87,HEZCBKOM
4JSXMQ4T0VXS,1815,126.65,203.53,YPVJCYBG
33A6DORQIO76,2655,117.64,146.93,AIDKPTTB
6AAOMD6CNVY3,5754,352.59,564.14,YJLIZBRT
B8ESLRRNIAKD,3242,416.91,597.02,SUQVUMHJ
N0XXAUXCXIL2,4361,414.2,748.05,NUYECSQQ
V3W6C2YB5E7U,1760,104.27,185.18,JBHXSXVL
SVCH6SA3TM4D,2700,126.65,232.15,QMRKWBLO
AX20OF8P0DUZ,2227,145.48,246.44,VRXUFGWV
VR5DNVNRYIGW,1574,125.82,199.68,LAVNPRVJ
4S2O5ORTZL51,4112,415.55,711.84,FUFPJFER
JUYUC12SJS0Y,1828,122.52,203.75,HEZCBKOM
1A2I6CR49HRB,4337,371.8,588.56,YJLIZBRT
XO164OKI31N9,5976,450.02,794.74,OGUIXVOU
TVBJQUFAKS3N,3537,355.12,425.79,QPKTYNBA
TG7GQBAJMRZG,400,15.4,20.04,UGAGQMRP
VZ4MZQ3RCGIG,5375,383.54,589.12,JBHXSXVL
I3UUP409ACPF,439,30.92,50.99,MMJOLQDJ
JWL9Q4CFB3AE,5248,436.09,817.23,KRISHNOD
NBH5A1RP4DFJ,2670,111.27,196.5,QPKTYNBA
DSEDOQSD0RJ1,5817,383.54,461.4,UHKLZZRH
3O0FJHHYLO9B,5899,371.8,699.36,MMJOLQDJ
UDRO53PNU840,4520,429.2,550.66,SUQVUMHJ
8ZAJH9K7XXCI,552,41.84,58.2,OLSPXPHG
LZDQ4J5S318W,3162,364.07,511.88,RHKGMTGJ
VIP1JF4P5U58,5875,425.09,470.57,GIKJGYMU
9GZCY87P0NYK,969,41.31,63.41,SWAGDTTZ
8KCTW0ZRJTGQ,237,9.66,12.59,AIDKPTTB
P1QNJVYG7BDC,3673,406.1,703.37,JFAIEGHL
1CT31RU3TFI9,3239,416.91,680.4,BQYGGCMA
NWVXMCON0JQW,5616,416.91,670.39,MMJOLQDJ
5DEIABFQ42Z4,4122,331.31,526.45,BNHBRPJN
ASV7C21K18KV,1123,125.82,227.73,FIOEEZUX
NYZAR6ZVPCX9,4950,392.76,672.41,NOLWHEOG
2AGHW2Y1KEVS,5162,419.63,524.54,SWAGDTTZ
AN03X2O8GIOZ,923,26.85,50.29,UHKLZZRH
SCCKLPYY9B70,3965,390.12,521.2,SWAGDTTZ
0EF1SC0FLRZX,5690,398.08,537.01,EZHEWEYV
BAPP0N8SL06E,3740,437.48,543.35,OGUIXVOU
9VQUAEU4K1GE,5046,419.63,482.15,TDFIGLMG
D1ONBIETXA9Q,5528,362.78,622.53,FIOEEZUX
I5KSF65S3UMS,3383,388.8,493.78,BQYGGCMA
ESSPAA4WC7LJ,1137,137.65,151.83,SJQRBKVK
0EN4XMNIIZBP,5133,468.38,856.2,RHWMJMNM
7Q7LDN80WP1G,1683,101.97,112.17,GJTIPEDR
8CAG2SMKXN5V,838,36.21,55.87,RHWMJMNM
NP8WSCW47TF7,299,8.0,10.43,RSXLERYX
FEN2VN3FNSNL,2339,129.16,236.75,DCVLDSJO
48NI5DWBYVBM,2112,105.8,116.7,HZOWCOWU
D1ZJ6TVTB67O,792,36.71,44.35,CGTJWKRL
5NXV49AZHWXB,5043,394.09,583.65,XTRLJUWO
GSPMJ4XB7MSN,4773,392.76,575.79,TDFIGLMG
S4BTKG0AHX9Z,910,51.76,59.16,GJTIPEDR
967DTUSVJUIS,4453,503.08,877.37,RHKGMTGJ
V7PC5OLTR9GN,2575,112.85,182.82,MPIEMZUH
5ZP6NID2JSEF,2619,121.7,141.66,SWAGDTTZ
QMF0HHUCZLFT,4828,433.33,536.9,VVTOXNZH
KABFCD14B7TR,2319,124.99,232.11,AIDKPTTB
RXH8VZ0SRYO0,2016,127.48,157.44,MMJOLQDJ
G66FVER7XXTV,1465,129.16,179.79,RHWMJMNM
1KCIKKM8QDBF,5958,380.92,649.47,YJLIZBRT
68ZOYW3MR3CA,2918,139.37,246.13,XTRLJUWO
O24T81EWP1YG,4164,501.61,702.25,JFAIEGHL
UG1O19XPOHDG,1292,116.04,169.65,CGTJWKRL
9JYIZH5P4QI3,4495,410.14,536.46,KRISHNOD
7C7IVKRHY0VL,1903,124.17,181.29,MHZCMLCZ
E0ZQE1X71ZZP,4316,387.48,454.13,SUQVUMHJ
ZHIKOWKXGO0M,4622,425.09,627.86,HMXHTYNN
KRK4FSIUDZ6I,5486,399.41,705.36,RSXLERYX
GPYNLKKZLXTC,2365,105.03,128.35,HXTZQIRO
95MKHOANBJ39,3782,443.03,588.79,RSXLERYX
KX40D9APNKJ1,3737,365.35,652.15,SJQRBKVK
ZBUQJ8XQI9J1,4724,384.85,570.35,VEAMUMSU
FZAP1DQYJHOZ,2950,135.93,213.0,RSXLERYX
UQQ8GBQDWNWL,887,30.46,34.57,UGAGQMRP
923NAALY8ON2,4328,390.12,664.37,DPQPFFUJ
QKY1PQZK3NCL,4950,437.48,752.03,DPQPFFUJ
40RJOL3Y82H3,444,36.71,51.21,DPQPFFUJ
TMHSWJSFKDUQ,3700,403.42,764.08,JBHXSXVL
P9C7Z5VNUM3T,1167,109.69,159.38,QRXHXBWR
8BIS64B152L2,4740,391.44,730.43,IZENTRLB
GTK7UUS929FI,1015,40.27,52.51,SFDXZGIB
SQFFQORLWRBW,5150,411.49,709.41,KRISHNOD
0Q91U8E762X4,5511,426.46,810.27,VEAMUMSU
QB29VO64RECX,5798,336.27,561.23,YJLIZBRT
BZ26AK7IJUTL,3565,464.12,848.88,GIKJGYMU
GLQ7DTRL3Y5R,1021,41.31,64.69,VVTOXNZH
H1IQ7LU09EZ8,5018,404.76,452.93,TDFIGLMG
BCC87WL3217I,1689,120.07,151.17,RHKGMTGJ
GJQ9O6EOWAD1,4744,399.41,547.59,JFAIEGHL
22RQVS144WQM,6001,425.09,595.55,UHKLZZRH
SN7Z52JNKBEC,790,34.73,64.67,HXTZQIRO
PHVVNUYJ42B1,1790,126.65,167.43,IZENTRLB
70KN4V6G6O05,5779,371.8,493.01,KRISHNOD
FQUA61801NX6,3364,348.79,448.54,HMXHTYNN
A8QBBS0SD9QJ,3714,374.4,412.59,BQYGGCMA
8ROGJSKDOE88,966,33.28,58.84,OGUIXVOU
5UO6HE21Z589,3066,427.83,548.48,HEZQXZKD
LEHX5QD7GTOJ,3692,419.63,618.53,LXJSUYYL
UOIP1LWJZUWI,1219,124.17,152.11,CGTJWKRL
A6VA839IJ5TT,1541,145.48,235.39,TDFIGLMG
M0QTLRSL46JM,1873,151.69,174.29,GIKJGYMU
XE62OVJV6E2H,2988,350.05,625.54,HMXHTYNN
QIBFZUR4BYOL,2579,127.48,237.37,LXJSUYYL
QPVAIVMBRQM5,2949,126.65,213.41,SUQVUMHJ
9A1SUO0VN79M,3665,408.79,579.26,OGUIXVOU
S5CZGK2HRY3N,4959,369.22,633.95,BQYGGCMA
TS9W68HNY70Y,1118,114.44,184.82,OLSPXPHG
YWGQN3APU58Z,2198,154.39,197.62,FIOEEZUX
56BD2SW9IZN5,3229,474.09,594.51,RSXLERYX
U46LVO42Q4J6,2843,125.82,237.55,XTRLJUWO
DLOUGHFDVFFU,234,10.84,18.33,HMXHTYNN
GXB7EYNVO437,4571,367.93,535.34,SUQVUMHJ
TL8T1TQ3O5UD,5503,448.62,793.61,HEZCBKOM
WJZJL20M4Y22,932,37.21,42.38,OLSPXPHG
BPZ1UJ76H7BZ,436,36.21,66.37,LAVNPRVJ
V0G5RTSV7EZ5,4996,412.84,646.09,LXJSUYYL
FBS72C7T5RYJ,1832,113.64,215.23,RHKGMTGJ
DM2D1RAJVN9W,3669,355.12,487.22,NUYECSQQ
26UK2ZU3XA39,6148,380.92,479.2,VEAMUMSU
KZE3YW7OM2KW,4002,488.5,793.81,DCVLDSJO
7FOAECDYDMK8,4356,364.07,423.41,FZGMWEVU
KIY41UIQ4MST,3324,367.93,451.45,HXTZQIRO
UZLIWRJSWE3E,5400,403.42,711.63,DUVFBUSM
UHDMT4MOXP3B,1631,134.22,237.17,BQYGGCMA
2CDNNKCM8TRH,6074,369.22,503.62,JICAIEGK
ITPG8SF5GKJD,4892,380.92,514.24,DUVFBUSM
YKBJYI7D9ERO,4995,425.09,567.92,UGAGQMRP
2QA7N8M7KRPT,2247,119.26,169.11,HEZQXZKD
HOMA132BTYFB,4129,402.08,442.69,VEAMUMSU
3M09L0E2UIUI,4619,400.75,671.26,PCURFMJI
CBU64G4Z0B3U,2950,132.53,212.58,GIKJGYMU
PKNQ150JR2PV,5422,366.64,581.49,NOLWHEOG
XZVGUNX8KUSV,4059,420.99,676.11,GJTIPEDR
GL7EAGI8F0HF,3022,447.22,679.77,CGTJWKRL
R7NRA5M51ZC1,3608,387.48,562.62,RSXLERYX
2PQO2Z7LW42R,3246,416.91,757.11,ENJXLXOS
QSC93YIU18MX,5930,431.95,799.97,IQDFAHFW
49CHTZUANVO9,6061,422.35,693.08,BNHBRPJN
PMU48B0Z8XDR,4684,356.4,632.25,UHKLZZRH
C0CTAG6EPMDG,61,4.22,6.76,GJTIPEDR
JAFGWK06LNDE,1,0.5,0.6,QPKTYNBA
2VRU7B0FJK0G,4499,342.51,385.67,GIKJGYMU
ELGPI5K5YOCE,5488,419.63,650.85,FZGMWEVU
NWHXBDGYVD1J,1077,43.43,76.87,UHKLZZRH
78P1QPL0S07I,1921,104.27,159.43,HZOWCOWU
RUW172VE98AN,275,10.84,18.04,IZENTRLB
WQM5ZWU06E64,2277,145.48,265.21,LXJSUYYL
FBKMEUAXRY88,2752,137.65,231.39,VEAMUMSU
ZCJVNN6HSKWF,5370,434.71,691.19,IZENTRLB
VO5OAPEUKL6O,3110,406.1,498.28,DCVLDSJO
6CQKLRSE0ZFL,3254,422.35,775.01,JICAIEGK
43ERY7UNBRBM,4177,438.86,691.64,QPKTYNBA
X146QPCIYOS0,1542,135.93,168.55,NOLWHEOG
D1BG9KAQ0GQ4,5669,377.0,639.39,ENJXLXOS
TX6J7CWTIQM6,4638,411.49,593.78,GJTIPEDR
TCBWIP2RUG6G,2470,117.64,195.05,MHZCMLCZ
YPUBCI8R7GXB,1204,120.89,138.3,JICAIEGK
3AJPJJUDIHRO,1720,93.75,149.72,DUVFBUSM
VR2XP05J97UN,6078,336.27,405.21,XTRLJUWO
MNYQFWT8CZTI,1018,36.21,54.32,OGUIXVOU
EZ6I6C0M556O,3572,386.16,631.37,IQDFAHFW
E0KGP5QR9WHX,1651,129.16,181.34,DUVFBUSM
YODQQ8GYHCR0,651,45.05,60.19,NUYECSQQ
I846WYNX1U10,1238,119.26,184.14,OGUIXVOU
3E3K8MGGVGF7,2538,148.13,254.34,VEAMUMSU
948S4EJLVWGN,5444,361.5,473.93,KRISHNOD
PYQXMVB8K4M1,2103,120.07,163.06,SUQVUMHJ
ZLH69Y53XE24,639,33.28,46.49,SJQRBKVK
GH1UDT0NWE97,943,45.05,71.81,JICAIEGK
MALTDCYVGUJC,1220,104.27,119.18,MMJOLQDJ
QAM1JIOBCTYY,3293,464.12,855.84,VVTOXNZH
X1MPAVDIDZL0,2651,111.27,124.29,EFSXKIVQ
YQB8J9MCHD63,4701,407.45,708.15,FIOEEZUX
1UIVDIANYNDK,1843,126.65,140.96,DCVLDSJO
8N0Y09NUCJ4C,2443,128.32,182.09,QPKTYNBA
BIKGYI2SCV29,113,2.89,4.23,GIKJGYMU
H7P4IQN9DHIS,3333,350.05,512.12,JFAIEGHL
CR8RF4YI72Z9,1557,124.99,145.11,OLSPXPHG
39MXX8F1OEKM,2033,124.17,164.53,YPVJCYBG
NORG3AP38S5J,4565,384.85,503.0,JBHXSXVL
ROHMI0CWKHMR,1413,108.91,145.61,HEZCBKOM
O6NN4A6N3FBQ,5265,396.75,699.87,BQYGGCMA
EL88TRPT77HP,149,12.72,19.13,NUYECSQQ
8DDX5WCQ6JQQ,1397,108.13,185.66,IZENTRLB
8BC5L4F3O0TD,4429,377.0,583.22,CGTJWKRL
NW19CO5SEEMD,4572,369.22,532.78,HZOWCOWU
ZLJN3UZZKUPD,636,45.05,82.31,QPKTYNBA
7KOJV20EAEDZ,162,15.75,21.53,SUQVUMHJ
R5KFQ9LIJMW3,1206,142.85,207.99,YJLIZBRT
LNA3WJM3W60L,2275,153.49,284.26,KUAOQMJO
33NLWW021LN8,2618,120.07,196.67,HZOWCOWU
AWC1EKUPB22M,2757,129.16,212.21,RHWMJMNM
Y5RM3KWDB7IY,2557,108.13,176.36,XTRLJUWO
B7G2P21ZXV6S,670,38.22,46.93,GIKJGYMU
XU9Q55HOBD1F,5769,357.67,667.05,AIDKPTTB
YG3PP5GO8UFD,2504,106.58,129.49,OLSPXPHG
WZAGYC2G6F1H,2741,136.79,208.06,UHKLZZRH
2K659GL48XNO,2358,125.82,206.85,LAVNPRVJ
LCOCTEYU95XT,581,35.71,66.67,MMJOLQDJ
BZMOWVBF6NMX,3948,414.2,683.02,YJLIZBRT
UQ0CDIYA54CP,3381,379.61,589.53,VRXUFGWV
T305R66WDV99,5811,406.1,470.26,HEZQXZKD
6MNBZPBH3EZZ,1796,103.5,161.56,PCURFMJI
94F3CWWZ1R5Z,750,44.51,68.9,SWAGDTTZ
D9P9BG1F5QRJ,4609,390.12,638.24,KRISHNOD
H1XBHSXWN1XS,2332,120.89,207.21,IZENTRLB
F35Q9HH9C4WS,2578,123.34,192.66,SFDXZGIB
XSBPAM2LII7U,4393,443.03,540.94,GIKJGYMU
VQ9FK60JKQUY,605,38.22,51.9,SFDXZGIB
DIZDWWXFKLUS,4971,452.82,667.91,MHZCMLCZ
BC6H2YZTOOTQ,2756,100.46,126.48,QPKTYNBA
JH00079P3XX9,111,4.01,5.05,ENJXLXOS
PE43A1TKPOX6,1497,146.36,182.07,HMXHTYNN
MB5YXSZP74SU,2720,137.65,183.9,VRXUFGWV
WPT40Z4WWL0J,4601,443.03,518.79,QPKTYNBA
07I0FE2N57QI,5498,382.22,580.97,PCURFMJI
NMJC7OAC9TD7,5010,440.25,668.74,HEZCBKOM
X63AZRI0UU9V,3825,375.7,628.17,EFSXKIVQ
HT8L2E4QIP3P,5325,415.55,654.08,PCURFMJI
3OM7HIYNB0PA,2065,138.51,212.34,MPIEMZUH
58HHS81QQFUR,4700,416.91,616.19,VRXUFGWV
VMRYU4ECX2KJ,4793,399.41,680.99,LAVNPRVJ
M9SXFB0BXMY6,4771,360.22,677.93,RHKGMTGJ
NARZFHFQS651,2041,134.22,152.47,EFSXKIVQ
094C7NV8X73T,2667,124.99,189.11,JICAIEGK
RNUZJPGA96IY,811,40.79,64.41,FIOEEZUX
4FY7J751JBDY,2971,129.16,196.45,EFSXKIVQ
6G0TZHEIMH18,4834,414.2,753.43,LXJSUYYL
YKH1WNKPOTGS,4782,388.8,711.5,IZENTRLB
9O3XEYIHSQYV,1718,120.89,141.92,QPKTYNBA
JY4IC3BB0OR4,593,40.79,55.39,PCURFMJI
JS442ILZEV6S,190,7.73,11.07,DUVFBUSM
7STR2FA06QVM,477,47.8,90.1,DCVLDSJO
Q7QEPU321UZZ,3463,422.35,571.02,GJTIPEDR
SRQQC6QRFWV2,3554,431.95,566.72,FZGMWEVU
Y0JN8Z0NF23R,3957,458.45,628.99,LAVNPRVJ
HY31UU60SH0H,2591,133.37,238.87,AIDKPTTB
DSSFH1WKAU1E,706,46.69,74.8,SJQRBKVK
EWTNWQ93IODD,1927,120.07,181.55,SWAGDTTZ
1WH0YIM1W1M3,5908,404.76,702.66,YPVJCYBG
9JQHUJ87SSO3,4614,399.41,655.83,LAVNPRVJ
2YQ8RNUJGO7D,3132,398.08,484.07,MHZCMLCZ
Q0LTXNG39RHS,5493,410.14,637.36,HXTZQIRO
5BSSR0694BLM,1319,105.8,132.46,RHKGMTGJ
